Document set number (Dnnn)
|    Summary type (M = multi-doc, P= single-doc)
|    | Base TREC document id
|    | |               Summary target size (10,50,100,200)
|    | |               |    Peer size (whitespace-delimited tokens)
|    | |               |    |  Document selector code (A-J)
|    | |               |    |  |
|    | |               |    |  |   Model summarizer code (A-J)
|    | |               |    |  |   | Assessor code (A-C,E-J)
|    | |               |    |  |   | |  Peer summarizer code (baseline[1-3], manual[A-J]submission, or system submission[15-31])
|    | |               |    |  |   | |  |      Count of quality questions with non-0 answers   
|    | |               |    |  |   | |  |      |  ######### 12 peer quality questions ask for counts of ERRORS 
|    | |               |    |  |   | |  |      |  Q1        (0 = 0, 1 = 1-5, 2 = 6-10, 3 = 11 or more)
|    | |               |    |  |   | |  |      |  | Q2      (No questions asked on 10-word summaries)
|    | |               |    |  |   | |  |      |  | | Q3
|    | |               |    |  |   | |  |      |  | | | Q4
|    | |               |    |  |   | |  |      |  | | | | Q5
|    | |               |    |  |   | |  |      |  | | | | |   Q6
|    | |               |    |  |   | |  |      |  | | | | |   | Q7
|    | |               |    |  |   | |  |      |  | | | | |   | | Q8 
|    | |               |    |  |   | |  |      |  | | | | |   | | | Q9
|    | |               |    |  |   | |  |      |  | | | | |   | | | | Q10
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | Q11
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | Q12
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   Fraction of unmarked peer units at least related to the model's subject
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        Number of peer units 
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   Number of marked peer units
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   Number of unmarked peer units
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   Number of model units
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   Mean coverage
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   |     Median coverage
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   |     |     Sample standard deviation of coverage scores
|    | |               |    |  |   | |  |      |  | | | | |   | | | | | | |   |        |   |   |   |   |     |     |       Mean length-adjusted coverage
D094 P   AP890821-0100 100  88 C   D E  15     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1  12   0.333 0.000 0.492   0.262 0.040 0.328  
D094 P   AP881020-0157 100  98 C   D E  16     1  0 0 0 0 0   0 0 0 0 0 1 0   1.00     3   2   1  10   0.300 0.000 0.483   0.207 0.007 0.322  
D094 P   AP881118-0104 100  96 C   D E  16     1  0 0 0 0 0   0 0 0 0 0 1 0   1.00     4   2   2  16   0.250 0.000 0.447   0.180 0.013 0.298  
D094 P   AP890107-0016 100  99 C   D E  16     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     3   2   1   9   0.333 0.000 0.500   0.226 0.003 0.333  
D094 P   AP890107-0119 100 100 C   D E  16     2  0 0 0 0 0   0 0 1 0 1 0 0   1.00     3   1   2  11   0.055 0.000 0.181   0.036 0.000 0.121  
D094 P   AP890821-0100 100  98 C   D E  16     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0  12   0.467 0.300 0.500   0.318 0.207 0.333  
D094 P   AP881020-0157 100  56 C   D E  17     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1  10   0.300 0.000 0.483   0.347 0.147 0.322  
D094 P   AP881118-0104 100   7 C   D E  17     1  0 0 0 0 0   0 1 0 0 0 0 0   0.00     1   0   1  16   0.000 0.000 0.000   0.310 0.310 0.000  
D094 P   AP890107-0016 100 162 C   D E  17     2  1 0 0 0 0   0 0 0 0 0 0 1   0.00     4   3   1   9   0.444 0.000 0.527   0.296 0.000 0.351  
D094 P   AP890107-0119 100  20 C   D E  17     1  0 0 0 0 0   0 0 0 0 1 0 0   0.00     1   1   0  11   0.073 0.000 0.241   0.315 0.267 0.161  
D094 P   AP890821-0100 100   0 C   D E  17     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     0   0   0  12   0.000 0.000 0.000   0.333 0.333 0.000  
D094 P   AP881020-0157 100  92 C   D E  18     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1  10   0.200 0.000 0.422   0.160 0.027 0.281  
D094 P   AP881118-0104 100  97 C   D E  18     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0  16   0.562 1.000 0.512   0.385 0.677 0.342  
D094 P   AP890107-0016 100  85 C   D E  18     1  0 0 0 0 0   0 0 0 0 0 0 1   0.00     2   2   0   9   0.444 0.000 0.527   0.346 0.050 0.351  
D094 P   AP890107-0119 100 108 C   D E  18     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     3   2   1  11   0.273 0.000 0.467   0.182 0.000 0.311  
D094 P   AP890821-0100 100  98 C   D E  18     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     3   2   1  12   0.217 0.000 0.404   0.151 0.007 0.269  
D094 P   AP881020-0157 100 108 C   D E  19     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   1   3  10   0.200 0.000 0.422   0.133 0.000 0.281  
D094 P   AP881118-0104 100 100 C   D E  19     1  0 0 0 0 0   0 0 0 0 0 1 0   1.00     5   3   2  16   0.312 0.000 0.479   0.208 0.000 0.319  
D094 P   AP890107-0016 100  97 C   D E  19     1  0 0 0 0 0   0 0 0 0 0 0 1   0.00     3   3   0   9   0.556 1.000 0.527   0.380 0.677 0.351  
D094 P   AP890107-0119 100  88 C   D E  19     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1  11   0.164 0.000 0.367   0.149 0.040 0.245  
D094 P   AP890821-0100 100 109 C   D E  19     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     5   5   0  12   0.550 0.800 0.498   0.367 0.533 0.332  
D094 P   AP881020-0157 100 110 C   D E  21     1  0 0 0 0 0   0 0 0 0 0 1 0   1.00     4   2   2  10   0.400 0.000 0.516   0.267 0.000 0.344  
D094 P   AP881118-0104 100 102 C   D E  21     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   4   1  16   0.425 0.000 0.500   0.283 0.000 0.333  
D094 P   AP890107-0016 100 106 C   D E  21     2  0 0 0 0 0   0 0 0 0 1 0 1   1.00     3   2   1   9   0.444 0.000 0.527   0.296 0.000 0.351  
D094 P   AP890107-0119 100 103 C   D E  21     1  0 0 0 0 0   0 1 0 0 0 0 0   1.00     4   2   2  11   0.236 0.000 0.418   0.158 0.000 0.279  
D094 P   AP890821-0100 100 104 C   D E  21     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0  12   0.467 0.300 0.500   0.311 0.200 0.333  
D094 P   AP881020-0157 100  89 C   D E  23     1  0 0 0 0 0   0 0 0 0 0 1 0   1.00     3   1   2  10   0.200 0.000 0.422   0.170 0.037 0.281  
D094 P   AP881118-0104 100 100 C   D E  23     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   3   2  16   0.375 0.000 0.500   0.250 0.000 0.333  
D094 P   AP890107-0016 100  68 C   D E  23     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     2   2   0   9   0.444 0.000 0.527   0.403 0.107 0.351  
D094 P   AP890107-0119 100  85 C   D E  23     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1  11   0.236 0.000 0.418   0.208 0.050 0.279  
D094 P   AP890821-0100 100  79 C   D E  23     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     6   6   0  12   0.583 1.000 0.515   0.459 0.737 0.343  
D094 P   AP881020-0157 100  74 C   D E  25     3  1 0 0 1 0   0 0 0 0 0 1 0   1.00     3   1   2  10   0.200 0.000 0.422   0.220 0.087 0.281  
D094 P   AP881118-0104 100  99 C   D E  25     4  1 0 0 1 0   0 0 1 0 0 1 0   1.00     5   3   2  16   0.362 0.000 0.486   0.245 0.003 0.324  
D094 P   AP890107-0016 100  94 C   D E  25     3  1 0 0 1 0   0 0 0 0 0 0 1   0.00     4   4   0   9   0.333 0.000 0.500   0.242 0.020 0.333  
D094 P   AP890107-0119 100  83 C   D E  25     4  1 0 1 0 0   0 1 1 0 0 0 0   1.00     4   2   2  11   0.236 0.000 0.418   0.214 0.057 0.279  
D094 P   AP890821-0100 100  94 C   D E  25     3  1 0 0 1 0   0 0 0 0 0 0 1   1.00     7   5   2  12   0.583 1.000 0.515   0.409 0.687 0.343  
D094 P   AP881020-0157 100  89 C   D E  27     1  0 0 0 0 0   0 0 0 0 0 1 0   1.00     3   1   2  10   0.200 0.000 0.422   0.170 0.037 0.281  
D094 P   AP881118-0104 100  89 C   D E  27     2  0 0 0 0 0   0 0 1 0 0 1 0   1.00     4   3   1  16   0.362 0.000 0.486   0.278 0.037 0.324  
D094 P   AP890107-0016 100 106 C   D E  27     2  0 0 0 0 0   0 0 0 0 1 0 1   1.00     3   2   1   9   0.444 0.000 0.527   0.296 0.000 0.351  
D094 P   AP890107-0119 100 115 C   D E  27     2  0 0 0 0 0   0 1 0 0 1 0 0   1.00     4   1   3  11   0.182 0.000 0.405   0.121 0.000 0.270  
D094 P   AP890821-0100 100 107 C   D E  27     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     6   4   2  12   0.500 0.500 0.522   0.333 0.333 0.348  
D094 P   AP881020-0157 100  89 C   D E  28     1  0 0 0 0 0   0 0 0 0 0 1 0   1.00     3   1   2  10   0.200 0.000 0.422   0.170 0.037 0.281  
D094 P   AP881118-0104 100 112 C   D E  28     1  0 0 0 0 0   0 0 0 0 0 1 0   1.00     5   3   2  16   0.375 0.000 0.500   0.250 0.000 0.333  
D094 P   AP890107-0016 100 115 C   D E  28     1  0 0 0 0 0   0 0 0 0 0 0 1   0.00     3   3   0   9   0.556 1.000 0.527   0.370 0.667 0.351  
D094 P   AP890107-0119 100 104 C   D E  28     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1  11   0.273 0.000 0.467   0.182 0.000 0.311  
D094 P   AP890821-0100 100  95 C   D E  28     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1  12   0.333 0.000 0.492   0.239 0.017 0.328  
D094 P   AP881020-0157 100  98 C   D E  29     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     5   3   2  10   0.400 0.000 0.516   0.273 0.007 0.344  
D094 P   AP881118-0104 100 109 C   D E  29     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   3   2  16   0.375 0.000 0.500   0.250 0.000 0.333  
D094 P   AP890107-0016 100 104 C   D E  29     1  0 0 0 0 0   0 0 0 0 1 0 0   1.00     4   2   2   9   0.444 0.000 0.527   0.296 0.000 0.351  
D094 P   AP890107-0119 100 101 C   D E  29     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     4   3   1  11   0.327 0.000 0.467   0.218 0.000 0.311  
D094 P   AP890821-0100 100 101 C   D E  29     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     6   6   0  12   0.750 1.000 0.452   0.500 0.667 0.302  
D094 P   AP881020-0157 100   8 C   D E  30     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0  10   0.100 0.000 0.316   0.373 0.307 0.211  
D094 P   AP881118-0104 100   6 C   D E  30     2  1 0 0 1 0   0 0 0 0 0 0 0   0.00     1   1   0  16   0.050 0.000 0.200   0.347 0.313 0.133  
D094 P   AP890107-0016 100   5 C   D E  30     4  1 1 0 1 1   0 0 0 0 0 0 0   0.00     1   1   0   9   0.044 0.000 0.133   0.346 0.317 0.089  
D094 P   AP890107-0119 100   7 C   D E  30     2  1 0 0 1 0   0 0 0 0 0 0 0   0.00     1   1   0  11   0.036 0.000 0.081   0.334 0.310 0.054  
D094 P   AP890821-0100 100   8 C   D E  30     1  1 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0  12   0.083 0.000 0.289   0.362 0.307 0.192  
D094 P   AP881020-0157 100 117 C   D E  31     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   3   2  10   0.500 0.500 0.527   0.333 0.333 0.351  
D094 P   AP881118-0104 100 111 C   D E  31     1  0 0 0 0 0   0 0 0 0 0 1 0   1.00     5   4   1  16   0.438 0.000 0.512   0.292 0.000 0.342  
D094 P   AP890107-0016 100 103 C   D E  31     1  0 0 0 0 0   0 0 0 0 0 0 1   0.00     3   2   1   9   0.333 0.000 0.500   0.222 0.000 0.333  
D094 P   AP890107-0119 100 110 C   D E  31     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   1   2  11   0.182 0.000 0.405   0.121 0.000 0.270  
D094 P   AP890821-0100 100 115 C   D E  31     1  0 0 0 0 0   0 0 0 0 0 0 1   1.00     4   3   1  12   0.300 0.000 0.455   0.200 0.000 0.304  
D094 P   AP881020-0157 100 101 C   D E   J     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   4   1  10   0.400 0.000 0.516   0.267 0.000 0.344  
D094 P   AP881118-0104 100  98 C   D E   J     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   4   1  16   0.463 0.300 0.488   0.315 0.207 0.326  
D094 P   AP890107-0016 100 101 C   D E   J     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   3   2   9   0.511 0.800 0.491   0.341 0.533 0.327  
D094 P   AP890107-0119 100 101 C   D E   J     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   3   2  11   0.200 0.000 0.400   0.133 0.000 0.267  
D094 P   AP890821-0100 100  99 C   D E   J     1  0 0 0 0 0   0 0 0 0 0 0 1   0.00     6   6   0  12   0.550 0.800 0.498   0.370 0.537 0.332  
D095 M --------------- 010  10 C   H H  16     0  - - - - -   - - - - - - -   0.00     1   1   0   2   0.100 0.100 0.141   0.067 0.067 0.094  
D095 M --------------- 010  10 C   H H  19     0  - - - - -   - - - - - - -   0.00     1   1   0   2   0.600 0.600 0.283   0.400 0.400 0.189  
D095 M --------------- 010   6 C   H H  20     0  - - - - -   - - - - - - -   0.00     1   1   0   2   0.200 0.200 0.283   0.267 0.267 0.189  
D095 M --------------- 010   6 C   H H  25     0  - - - - -   - - - - - - -   1.00     1   0   1   2   0.000 0.000 0.000   0.133 0.133 0.000  
D095 M --------------- 010   7 C   H H  26     0  - - - - -   - - - - - - -   0.00     1   1   0   2   0.200 0.200 0.283   0.233 0.233 0.189  
D095 M --------------- 010  10 C   H H  29     0  - - - - -   - - - - - - -   1.00     1   0   1   2   0.000 0.000 0.000   0.000 0.000 0.000  
D095 M --------------- 010  10 C   H H   E     0  - - - - -   - - - - - - -   0.00     1   1   0   2   0.800 0.800 0.283   0.533 0.533 0.189  
D095 M --------------- 050  50 C   H H  16     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0   7   0.571 0.600 0.390   0.381 0.400 0.260  
D095 M --------------- 050  50 C   H H  19     1  0 1 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0   7   0.486 0.600 0.430   0.324 0.400 0.287  
D095 M --------------- 050  46 C   H H   2     1  0 0 0 0 0   0 0 1 0 0 0 0   0.00     2   2   0   7   0.200 0.000 0.306   0.160 0.027 0.204  
D095 M --------------- 050  48 C   H H  20     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     2   2   0   7   0.143 0.200 0.151   0.109 0.147 0.101  
D095 M --------------- 050  45 C   H H  24     4  0 0 0 1 0   1 0 1 0 1 0 0   0.00     2   2   0   7   0.486 0.600 0.302   0.357 0.433 0.202  
D095 M --------------- 050  37 C   H H  25     4  3 1 0 1 0   0 0 1 0 0 0 0   1.00     3   1   2   7   0.029 0.000 0.076   0.106 0.087 0.050  
D095 M --------------- 050  45 C   H H  26     5  1 0 0 0 1   1 0 1 0 0 1 0   1.00     5   4   1   7   0.229 0.000 0.293   0.186 0.033 0.195  
D095 M --------------- 050  37 C   H H  28     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0   7   0.343 0.200 0.412   0.315 0.220 0.274  
D095 M --------------- 050  51 C   H H  29     1  0 0 0 0 0   0 1 0 0 0 0 0   1.00     2   1   1   7   0.371 0.400 0.335   0.248 0.267 0.223  
D095 M --------------- 050  40 C   H H   3     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0   7   0.371 0.400 0.355   0.314 0.333 0.236  
D095 M --------------- 050  54 C   H H   E     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0   7   0.829 0.800 0.180   0.552 0.533 0.120  
D095 M --------------- 100  95 C   H H  16     1  0 0 0 0 0   0 0 0 0 0 1 0   0.00     2   2   0  14   0.286 0.100 0.357   0.207 0.083 0.238  
D095 M --------------- 100  93 C   H H  19     2  0 1 0 0 0   0 1 0 0 0 0 0   0.00     4   4   0  14   0.400 0.100 0.464   0.290 0.090 0.309  
D095 M --------------- 100 103 C   H H   2     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0  14   0.286 0.000 0.398   0.190 0.000 0.265  
D095 M --------------- 100  77 C   H H  20     2  0 0 0 0 0   0 0 1 0 0 0 1   0.00     4   4   0  14   0.186 0.000 0.363   0.200 0.077 0.242  
D095 M --------------- 100  87 C   H H  24     3  0 0 0 1 0   0 0 1 0 1 0 0   0.00     3   3   0  14   0.314 0.200 0.382   0.253 0.177 0.255  
D095 M --------------- 100  95 C   H H  25     3  3 0 0 1 0   0 0 0 1 0 0 0   1.00     5   2   3  14   0.143 0.000 0.265   0.112 0.017 0.177  
D095 M --------------- 100 104 C   H H  26     3  0 0 0 0 1   0 0 1 0 0 1 0   1.00     4   3   1  14   0.286 0.000 0.413   0.190 0.000 0.275  
D095 M --------------- 100 110 C   H H  28     2  0 0 0 0 1   0 0 0 0 0 1 0   0.00     2   2   0  14   0.386 0.400 0.396   0.257 0.267 0.264  
D095 M --------------- 100 102 C   H H  29     7  1 0 0 1 1   1 1 1 0 0 1 0   1.00     5   2   3  14   0.243 0.000 0.369   0.162 0.000 0.246  
D095 M --------------- 100 106 C   H H   3     1  0 0 0 0 0   0 0 0 0 0 1 0   0.00     3   3   0  14   0.357 0.300 0.361   0.238 0.200 0.241  
D095 M --------------- 100  97 C   H H   E     1  0 0 0 0 0   0 0 0 0 0 1 0   0.00     5   5   0  14   0.400 0.200 0.430   0.277 0.143 0.286  
D095 M --------------- 200 200 C   H H  16     3  1 0 0 0 1   0 0 0 0 0 1 0   0.00     3   3   0  26   0.238 0.000 0.388   0.159 0.000 0.259  
D095 M --------------- 200 191 C   H H  19     1  0 1 0 0 0   0 0 0 0 0 0 0   1.00     9   7   2  26   0.285 0.000 0.389   0.205 0.015 0.259  
D095 M --------------- 200 211 C   H H   2     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00    10   7   3  26   0.208 0.000 0.337   0.138 0.000 0.225  
D095 M --------------- 200 220 C   H H  20     2  0 0 0 0 0   0 0 0 0 0 1 1   0.00     8   8   0  26   0.277 0.000 0.376   0.185 0.000 0.250  
D095 M --------------- 200 195 C   H H  24     4  0 0 0 0 0   1 0 0 0 1 1 1   0.00     7   7   0  26   0.254 0.200 0.302   0.178 0.142 0.202  
D095 M --------------- 200 188 C   H H  25     4  3 1 0 1 0   0 0 0 0 0 1 0   1.00     7   4   3  26   0.238 0.000 0.375   0.179 0.020 0.250  
D095 M --------------- 200 200 C   H H  26     2  0 0 0 0 1   0 0 0 0 0 1 0   0.00     6   6   0  26   0.308 0.000 0.380   0.205 0.000 0.254  
D095 M --------------- 200 219 C   H H  28     3  0 0 0 0 1   0 0 0 0 0 1 1   0.00     6   6   0  26   0.246 0.000 0.301   0.164 0.000 0.201  
D095 M --------------- 200 173 C   H H  29     2  0 0 0 0 0   0 1 0 0 0 0 1   1.00     5   4   1  26   0.177 0.000 0.327   0.163 0.045 0.218
D095 M --------------- 200 212 C   H H   3     1  0 0 0 0 0   0 0 0 0 0 1 0   0.00     6   6   0  26   0.292 0.100 0.345   0.195 0.067 0.230  
D095 M --------------- 200 203 C   H H   E     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00    11  10   1  26   0.354 0.200 0.381   0.236 0.133 0.254  
D095 P   AP890117-0004 100  85 C   H H   1     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     3   2   1  11   0.218 0.000 0.275   0.195 0.050 0.183  
D095 P   AP890118-0013 100 115 C   H H   1     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  11   0.691 0.800 0.394   0.461 0.533 0.262  
D095 P   AP890118-0094 100 111 C   H H   1     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     6   3   3   9   0.622 0.800 0.406   0.415 0.533 0.270  
D095 P   AP890121-0050 100 103 C   H H   1     2  0 0 0 0 0   0 0 1 0 0 0 1   1.00     4   3   1  11   0.436 0.200 0.480   0.291 0.133 0.320  
D095 P   LA012189-0073 100 114 C   H H   1     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1  12   0.350 0.000 0.483   0.233 0.000 0.322  
D095 P   AP890117-0004 100 105 C   H H  15     2  0 0 0 0 0   0 1 0 0 0 0 1   0.00     3   3   0  11   0.273 0.000 0.413   0.182 0.000 0.275  
D095 P   AP890118-0013 100 100 C   H H  15     2  0 0 0 0 0   0 1 1 0 0 0 0   0.00     3   3   0  11   0.527 0.600 0.413   0.352 0.400 0.275  
D095 P   AP890118-0094 100 103 C   H H  15     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     5   4   1   9   0.533 0.600 0.361   0.356 0.400 0.240  
D095 P   AP890121-0050 100 101 C   H H  15     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0  11   0.418 0.400 0.451   0.279 0.267 0.301  
D095 P   LA012189-0073 100 108 C   H H  15     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     4   3   1  12   0.233 0.000 0.350   0.156 0.000 0.233  
D095 P   AP890117-0004 100  99 C   H H  16     4  2 0 0 0 1   1 0 1 0 0 0 0   0.00     3   3   0  11   0.327 0.200 0.361   0.222 0.137 0.241  
D095 P   AP890118-0013 100  97 C   H H  16     4  1 1 0 0 1   0 0 0 0 1 0 0   1.00     3   2   1  11   0.527 0.800 0.476   0.362 0.543 0.317  
D095 P   AP890118-0094 100  98 C   H H  16     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   9   0.400 0.400 0.361   0.273 0.273 0.240  
D095 P   AP890121-0050 100  95 C   H H  16     1  0 0 0 0 0   0 0 1 0 0 0 0   0.00     3   3   0  11   0.327 0.200 0.372   0.235 0.150 0.248  
D095 P   LA012189-0073 100  93 C   H H  16     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0  12   0.350 0.000 0.483   0.257 0.023 0.322  
D095 P   AP890117-0004 100   0 C   H H  17     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     0   0   0  11   0.000 0.000 0.000   0.333 0.333 0.000  
D095 P   AP890118-0013 100   8 C   H H  17     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     1   0   1  11   0.000 0.000 0.000   0.307 0.307 0.000  
D095 P   AP890118-0094 100   0 C   H H  17     1  0 0 0 0 0   0 1 0 0 0 0 0   0.00     0   0   0   9   0.000 0.000 0.000   0.333 0.333 0.000  
D095 P   AP890121-0050 100  81 C   H H  17     2  0 0 0 0 0   0 1 1 0 0 0 0   0.00     3   3   0  11   0.255 0.000 0.336   0.233 0.063 0.224  
D095 P   LA012189-0073 100   0 C   H H  17     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     0   0   0  12   0.000 0.000 0.000   0.333 0.333 0.000  
D095 P   AP890117-0004 100 114 C   H H  18     1  0 0 0 0 0   0 1 0 0 0 0 0   0.00     3   3   0  11   0.364 0.200 0.398   0.242 0.133 0.265  
D095 P   AP890118-0013 100 116 C   H H  18     1  0 0 0 0 0   0 1 0 0 0 0 0   0.00     3   3   0  11   0.673 0.800 0.372   0.448 0.533 0.248  
D095 P   AP890118-0094 100 101 C   H H  18     1  0 0 0 0 0   0 1 0 0 0 0 0   0.00     3   3   0   9   0.600 0.600 0.400   0.400 0.400 0.267  
D095 P   AP890121-0050 100 117 C   H H  18     2  0 0 0 0 0   1 1 0 0 0 0 0   0.00     3   3   0  11   0.418 0.400 0.340   0.279 0.267 0.227  
D095 P   LA012189-0073 100 127 C   H H  18     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0  12   0.433 0.100 0.503   0.289 0.067 0.336  
D095 P   AP890117-0004 100 100 C   H H  19     1  0 0 0 0 0   0 0 1 0 0 0 0   0.00     6   6   0  11   0.400 0.600 0.390   0.267 0.400 0.260  
D095 P   AP890118-0013 100 100 C   H H  19     1  0 0 0 0 0   0 1 0 0 0 0 0   1.00     4   3   1  11   0.545 0.600 0.420   0.364 0.400 0.280  
D095 P   AP890118-0094 100  96 C   H H  19     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0   9   0.667 0.800 0.424   0.458 0.547 0.283  
D095 P   AP890121-0050 100 100 C   H H  19     3  0 1 0 0 0   0 0 1 0 0 0 1   0.00     6   6   0  11   0.618 0.800 0.384   0.412 0.533 0.256  
D095 P   LA012189-0073 100 100 C   H H  19     1  0 0 0 0 0   0 0 1 0 0 0 0   1.00     4   2   2  12   0.300 0.000 0.447   0.200 0.000 0.298  
D095 P   AP890117-0004 100 109 C   H H  21     2  0 0 0 0 0   0 0 1 0 0 0 1   0.00     3   3   0  11   0.291 0.000 0.373   0.194 0.000 0.248  
D095 P   AP890118-0013 100 110 C   H H  21     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     3   3   0  11   0.636 0.800 0.356   0.424 0.533 0.237  
D095 P   AP890118-0094 100 108 C   H H  21     1  0 0 0 0 0   0 1 0 0 0 0 0   1.00     5   4   1   9   0.622 0.600 0.367   0.415 0.400 0.244  
D095 P   AP890121-0050 100 103 C   H H  21     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0  11   0.455 0.200 0.491   0.303 0.133 0.327  
D095 P   LA012189-0073 100 108 C   H H  21     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0  12   0.350 0.000 0.483   0.233 0.000 0.322  
D095 P   AP890117-0004 100  85 C   H H  23     0  0 0 0 0 0   0 0 0 0 0 0 0   1.00     3   2   1  11   0.236 0.000 0.294   0.208 0.050 0.196  
D095 P   AP890118-0013 100  83 C   H H  23     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     2   2   0  11   0.564 0.600 0.437   0.432 0.457 0.291  
D095 P   AP890118-0094 100 100 C   H H  23     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     4   4   0   9   0.644 0.800 0.422   0.430 0.533 0.281  
D095 P   AP890121-0050 100  77 C   H H  23     1  0 0 0 0 0   0 0 0 0 0 0 1   0.00     3   3   0  11   0.455 0.200 0.491   0.380 0.210 0.327  
D095 P   LA012189-0073 100  93 C   H H  23     0  0 0 0 0 0   0 0 0 0 0 0 0   0.00     1   1   0  12   0.350 0.000 0.483   0.257 0.023 0.322  
D095 P   AP890117-0004 100  84 C   H H  25     5  3 0 0 1 0   1 1 1 0 0 0 0   1.00     4   2   2  11   0.273 0.000 0.403   0.235 0.053 0.268  
D095 P   AP890118-0013 100  91 C   H H  25     2  3 0 0 1 0   0 0 0 0 0 0 0   1.00     4   3   1  11   0.491 0.600 0.423   0.357 0.430 0.282  
D095 P   AP890118-0094 100  79 C   H H  25     3  3 0 0 1 0   0 1 0 0 0 0 0   1.00     4   2   2   9   0.444 0.600 0.371   0.366 0.470 0.247  
D095 P   AP890121-0050 100  96 C   H H  25     5  2 1 0 1 0   0 1 1 0 0 0 0   1.00     4   2   2  11   0.182 0.200 0.244   0.135 0.147 0.163  
